TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
CLE,CLE @ UTA,04/02/2024,W,12,40,15,22,68.2,5,10,50.0,5,6,83.3,1,6,7,13,1,3,1,3,15
MIA,MIA vs. NYK,04/02/2024,W,12,34,9,17,52.9,7,13,53.8,9,10,90.0,2,10,12,8,5,2,1,3,12
LAL,LAL @ TOR,04/02/2024,W,12,34,14,26,53.8,5,11,45.5,1,3,33.3,4,10,14,11,4,0,1,2,9
DEN,DEN vs. SAS,04/02/2024,W,12,30,12,28,42.9,4,12,33.3,2,2,100.0,5,12,17,7,2,2,2,3,7
HOU,HOU @ MIN,04/02/2024,L,12,23,10,25,40.0,1,8,12.5,2,3,66.7,4,12,16,9,3,3,0,4,7
PHI,PHI vs. OKC,04/02/2024,W,12,25,10,21,47.6,3,8,37.5,2,2,100.0,2,11,13,7,5,2,1,4,3
MIL,MIL @ WAS,04/02/2024,L,12,28,10,22,45.5,3,9,33.3,5,8,62.5,2,9,11,9,3,3,1,9,1
GSW,GSW vs. DAL,04/02/2024,W,12,28,10,23,43.5,5,10,50.0,3,3,100.0,1,11,12,8,5,2,0,6,1
SAC,SAC vs. LAC,04/02/2024,W,12,24,9,21,42.9,4,10,40.0,2,4,50.0,1,10,11,7,3,4,2,4,0
LAC,LAC @ SAC,04/02/2024,L,12,24,7,19,36.8,3,5,60.0,7,10,70.0,4,10,14,4,5,2,0,4,0
WAS,WAS vs. MIL,04/02/2024,W,12,27,9,19,47.4,1,8,12.5,8,11,72.7,1,9,10,4,3,3,0,6,-1
DAL,DAL @ GSW,04/02/2024,L,12,27,10,23,43.5,3,9,33.3,4,6,66.7,3,10,13,4,5,3,1,2,-1
OKC,OKC @ PHI,04/02/2024,L,12,22,10,23,43.5,2,9,22.2,0,0,0.0,0,9,9,7,2,4,1,3,-3
SAS,SAS @ DEN,04/02/2024,L,12,23,9,25,36.0,2,7,28.6,3,5,60.0,4,10,14,6,3,0,2,4,-7
MIN,MIN vs. HOU,04/02/2024,W,12,16,6,17,35.3,0,4,0.0,4,6,66.7,1,10,11,3,4,2,2,4,-7
TOR,TOR vs. LAL,04/02/2024,L,12,25,9,23,39.1,3,11,27.3,4,4,100.0,1,8,9,6,3,3,3,6,-9
NYK,NYK @ MIA,04/02/2024,L,12,22,7,19,36.8,3,11,27.3,5,6,83.3,2,5,7,5,3,4,0,7,-12
UTA,UTA vs. CLE,04/02/2024,L,12,25,10,16,62.5,3,5,60.0,2,3,66.7,0,5,5,6,7,0,0,6,-15
PHX,PHX @ NOP,04/01/2024,W,12,46,16,24,66.7,9,14,64.3,5,6,83.3,3,10,13,12,0,1,2,1,18
IND,IND vs. BKN,04/01/2024,W,12,43,18,27,66.7,6,11,54.5,1,2,50.0,2,9,11,14,1,2,3,7,16
DET,DET vs. MEM,04/01/2024,L,12,29,12,20,60.0,3,6,50.0,2,2,100.0,1,11,12,8,6,3,1,3,7
CHA,CHA vs. BOS,04/01/2024,L,12,32,13,24,54.2,4,6,66.7,2,2,100.0,2,11,13,10,2,1,0,3,2
ATL,ATL @ CHI,04/01/2024,W,12,32,12,22,54.5,6,12,50.0,2,2,100.0,2,7,9,11,4,0,0,5,2
POR,POR @ ORL,04/01/2024,L,12,23,9,25,36.0,2,9,22.2,3,4,75.0,4,10,14,6,1,0,0,6,1
ORL,ORL vs. POR,04/01/2024,W,12,22,7,18,38.9,2,9,22.2,6,8,75.0,2,11,13,6,4,1,3,7,-1
CHI,CHI vs. ATL,04/01/2024,L,12,30,12,23,52.2,2,6,33.3,4,6,66.7,3,8,11,6,2,3,0,3,-2
BOS,BOS @ CHA,04/01/2024,W,12,30,10,23,43.5,6,17,35.3,4,5,80.0,3,9,12,7,2,1,1,3,-2
MEM,MEM @ DET,04/01/2024,W,12,22,7,21,33.3,4,14,28.6,4,4,100.0,1,7,8,6,5,3,2,2,-7
BKN,BKN @ IND,04/01/2024,L,12,27,10,22,45.5,1,6,16.7,6,8,75.0,3,4,7,2,3,0,1,3,-16
NOP,NOP vs. PHX,04/01/2024,L,12,28,11,25,44.0,6,11,54.5,0,0,0.0,4,6,10,8,2,0,0,3,-18
LAL,LAL @ BKN,03/31/2024,W,12,31,11,24,45.8,3,11,27.3,6,6,100.0,4,16,20,8,1,2,0,3,20
DAL,DAL @ HOU,03/31/2024,W,12,36,13,22,59.1,8,11,72.7,2,6,33.3,2,12,14,5,3,1,2,3,12
CHI,CHI @ MIN,03/31/2024,W,12,33,13,20,65.0,6,8,75.0,1,2,50.0,1,13,14,10,5,2,1,5,11
PHI,PHI @ TOR,03/31/2024,W,12,35,14,23,60.9,7,11,63.6,0,1,0.0,2,7,9,8,4,1,3,6,8
SAS,SAS vs. GSW,03/31/2024,L,12,34,13,22,59.1,4,9,44.4,4,5,80.0,2,11,13,11,5,2,2,2,7
LAC,LAC @ CHA,03/31/2024,W,12,31,14,23,60.9,3,8,37.5,0,0,0.0,3,10,13,10,2,0,2,1,6
NYK,NYK vs. OKC,03/31/2024,L,12,22,8,26,30.8,3,13,23.1,3,4,75.0,3,16,19,6,1,1,1,2,5
DEN,DEN vs. CLE,03/31/2024,W,12,30,11,21,52.4,4,7,57.1,4,8,50.0,4,10,14,7,4,1,1,2,4
SAC,SAC vs. UTA,03/31/2024,W,12,27,11,20,55.0,5,10,50.0,0,0,0.0,2,8,10,8,4,0,1,5,4
MIA,MIA @ WAS,03/31/2024,W,12,29,11,23,47.8,3,11,27.3,4,4,100.0,2,10,12,6,3,3,3,3,0
WAS,WAS vs. MIA,03/31/2024,L,12,29,11,26,42.3,4,13,30.8,3,3,100.0,4,10,14,6,3,1,1,4,0
CLE,CLE @ DEN,03/31/2024,L,12,26,11,22,50.0,3,6,50.0,1,2,50.0,1,7,8,7,4,2,1,6,-4
UTA,UTA @ SAC,03/31/2024,L,12,23,8,19,42.1,4,11,36.4,3,6,50.0,0,5,5,5,1,1,2,2,-4
OKC,OKC @ NYK,03/31/2024,W,12,17,7,24,29.2,3,11,27.3,0,2,0.0,1,13,14,5,2,0,2,3,-5
CHA,CHA vs. LAC,03/31/2024,L,12,25,10,24,41.7,5,14,35.7,0,0,0.0,2,5,7,7,2,0,1,1,-6
GSW,GSW @ SAS,03/31/2024,W,12,27,11,26,42.3,5,10,50.0,0,0,0.0,3,6,9,7,5,3,1,2,-7
TOR,TOR vs. PHI,03/31/2024,L,12,27,10,22,45.5,2,6,33.3,5,6,83.3,2,7,9,7,5,2,0,4,-8
MIN,MIN vs. CHI,03/31/2024,L,12,22,8,19,42.1,3,8,37.5,3,6,50.0,0,6,6,6,2,3,1,1,-11
HOU,HOU vs. DAL,03/31/2024,L,12,24,9,23,39.1,4,11,36.4,2,2,100.0,2,9,11,7,3,2,0,5,-12
BKN,BKN vs. LAL,03/31/2024,L,12,11,4,21,19.0,1,8,12.5,2,3,66.7,2,9,11,2,4,1,1,4,-20
ORL,ORL vs. MEM,03/30/2024,W,12,33,8,20,40.0,5,11,45.5,12,12,100.0,2,13,15,7,3,3,4,3,20
NOP,NOP vs. BOS,03/30/2024,L,12,37,15,24,62.5,5,11,45.5,2,3,66.7,1,9,10,11,1,3,0,2,9
MIL,MIL @ ATL,03/30/2024,W,12,33,13,22,59.1,3,7,42.9,4,4,100.0,0,10,10,10,1,1,1,1,5
ATL,ATL vs. MIL,03/30/2024,L,12,28,11,24,45.8,4,10,40.0,2,2,100.0,2,9,11,4,2,1,1,3,-5
BOS,BOS @ NOP,03/30/2024,W,12,28,11,22,50.0,4,12,33.3,2,2,100.0,2,9,11,7,4,0,0,3,-9
MEM,MEM @ ORL,03/30/2024,L,12,13,5,23,21.7,1,8,12.5,2,2,100.0,2,9,11,1,4,2,3,7,-20
SAS,SAS vs. NYK,03/29/2024,W,12,38,14,22,63.6,6,11,54.5,4,4,100.0,1,8,9,13,2,1,0,3,11
MIA,MIA vs. POR,03/29/2024,W,12,29,10,19,52.6,3,8,37.5,6,7,85.7,0,8,8,8,3,5,2,1,10
UTA,UTA vs. HOU,03/29/2024,L,12,23,7,25,28.0,1,12,8.3,8,8,100.0,5,15,20,3,1,0,3,4,10
GSW,GSW @ CHA,03/29/2024,W,12,26,11,21,52.4,2,8,25.0,2,2,100.0,4,11,15,9,3,1,1,2,9
SAC,SAC vs. DAL,03/29/2024,L,12,34,15,28,53.6,4,9,44.4,0,1,0.0,4,7,11,8,0,2,0,4,8
MIN,MIN @ DEN,03/29/2024,W,12,33,13,23,56.5,2,8,25.0,5,5,100.0,1,10,11,11,0,1,1,5,7
BKN,BKN vs. CHI,03/29/2024,W,12,27,9,26,34.6,6,13,46.2,3,7,42.9,6,7,13,4,0,2,0,7,6
LAC,LAC @ ORL,03/29/2024,W,12,23,10,19,52.6,2,4,50.0,1,2,50.0,2,8,10,5,6,5,1,2,4
CLE,CLE vs. PHI,03/29/2024,W,12,28,11,22,50.0,4,10,40.0,2,2,100.0,0,10,10,8,5,3,1,4,3
IND,IND vs. LAL,03/29/2024,W,12,27,12,22,54.5,3,7,42.9,0,0,0.0,0,7,7,9,3,2,1,3,3
DET,DET @ WAS,03/29/2024,W,12,23,8,24,33.3,2,8,25.0,5,9,55.6,3,12,15,4,3,1,1,3,3
OKC,OKC vs. PHX,03/29/2024,W,12,34,14,26,53.8,4,7,57.1,2,2,100.0,1,5,6,9,0,0,2,1,2
PHX,PHX @ OKC,03/29/2024,L,12,32,12,22,54.5,6,12,50.0,2,2,100.0,2,8,10,8,3,0,3,4,-2
PHI,PHI @ CLE,03/29/2024,L,12,25,9,27,33.3,3,9,33.3,4,4,100.0,5,9,14,4,3,3,2,5,-3
LAL,LAL @ IND,03/29/2024,L,12,24,11,23,47.8,1,9,11.1,1,2,50.0,4,9,13,8,6,1,0,2,-3
WAS,WAS vs. DET,03/29/2024,L,12,20,8,22,36.4,2,8,25.0,2,2,100.0,1,12,13,6,4,1,1,6,-3
ORL,ORL vs. LAC,03/29/2024,L,12,19,8,21,38.1,2,5,40.0,1,1,100.0,3,6,9,4,7,4,2,3,-4
CHI,CHI @ BKN,03/29/2024,L,12,21,6,15,40.0,1,7,14.3,8,10,80.0,0,13,13,5,4,0,2,5,-6
DEN,DEN vs. MIN,03/29/2024,L,12,26,8,20,40.0,4,8,50.0,6,9,66.7,0,9,9,8,1,0,0,3,-7
DAL,DAL @ SAC,03/29/2024,W,12,26,9,17,52.9,2,6,33.3,6,8,75.0,1,9,10,7,3,0,0,3,-8
CHA,CHA vs. GSW,03/29/2024,L,12,17,6,19,31.6,3,11,27.3,2,3,66.7,2,6,8,4,2,0,0,2,-9
POR,POR @ MIA,03/29/2024,L,12,19,9,20,45.0,1,7,14.3,0,0,0.0,1,8,9,6,6,2,1,5,-10
HOU,HOU @ UTA,03/29/2024,W,12,13,5,24,20.8,2,11,18.2,1,4,25.0,5,12,17,4,2,0,0,7,-10
NYK,NYK @ SAS,03/29/2024,L,12,27,12,22,54.5,2,7,28.6,1,1,100.0,1,7,8,5,4,0,0,4,-11
BOS,BOS @ ATL,03/28/2024,L,12,29,12,26,46.2,1,11,9.1,4,4,100.0,1,9,10,6,1,2,0,2,1
NOP,NOP vs. MIL,03/28/2024,W,12,26,11,25,44.0,1,10,10.0,3,5,60.0,2,9,11,7,2,5,1,4,1
ATL,ATL vs. BOS,03/28/2024,W,12,28,13,24,54.2,2,8,25.0,0,1,0.0,1,12,13,7,3,1,0,3,-1
MIL,MIL @ NOP,03/28/2024,L,12,25,10,21,47.6,4,11,36.4,1,3,33.3,1,12,13,6,6,1,1,5,-1
GSW,GSW @ ORL,03/27/2024,W,12,27,11,23,47.8,2,8,25.0,3,3,100.0,3,19,22,7,4,1,1,8,16
SAS,SAS @ UTA,03/27/2024,W,12,29,11,25,44.0,4,8,50.0,3,4,75.0,5,9,14,9,6,3,0,4,14
NYK,NYK @ TOR,03/27/2024,W,12,45,17,24,70.8,8,10,80.0,3,3,100.0,3,6,9,12,3,2,3,4,12
PHI,PHI vs. LAC,03/27/2024,L,12,30,11,21,52.4,3,9,33.3,5,6,83.3,1,13,14,5,4,1,3,1,12
HOU,HOU @ OKC,03/27/2024,W,12,28,13,25,52.0,2,7,28.6,0,0,0.0,2,12,14,5,2,3,1,6,11
CLE,CLE @ CHA,03/27/2024,L,12,43,16,22,72.7,8,11,72.7,3,3,100.0,2,8,10,10,5,1,1,5,10
MIN,MIN vs. DET,03/27/2024,W,12,30,12,21,57.1,3,7,42.9,3,4,75.0,2,7,9,6,2,2,1,3,5
CHI,CHI vs. IND,03/27/2024,W,12,27,11,25,44.0,3,6,50.0,2,2,100.0,4,12,16,7,2,2,1,6,4
POR,POR @ ATL,03/27/2024,L,12,29,11,23,47.8,5,9,55.6,2,2,100.0,2,10,12,10,5,2,1,3,3
WAS,WAS vs. BKN,03/27/2024,L,12,33,14,20,70.0,3,4,75.0,2,2,100.0,0,10,10,7,3,1,1,4,2
LAL,LAL @ MEM,03/27/2024,W,12,37,13,20,65.0,2,6,33.3,9,11,81.8,1,10,11,8,6,2,1,3,1
PHX,PHX @ DEN,03/27/2024,W,12,29,10,19,52.6,6,10,60.0,3,3,100.0,2,10,12,8,5,0,1,3,0
DEN,DEN vs. PHX,03/27/2024,L,12,29,10,23,43.5,5,12,41.7,4,4,100.0,3,7,10,7,1,3,0,4,0
MEM,MEM vs. LAL,03/27/2024,L,12,36,13,27,48.1,6,14,42.9,4,5,80.0,3,4,7,9,2,5,1,7,-1
BKN,BKN @ WAS,03/27/2024,W,12,31,12,24,50.0,3,7,42.9,4,5,80.0,2,4,6,6,1,3,1,1,-2
ATL,ATL vs. POR,03/27/2024,W,12,26,10,21,47.6,3,10,30.0,3,3,100.0,0,9,9,3,6,4,1,3,-3
IND,IND @ CHI,03/27/2024,L,12,23,8,23,34.8,3,10,30.0,4,5,80.0,3,9,12,7,2,1,2,5,-4
DET,DET @ MIN,03/27/2024,L,12,25,10,19,52.6,3,5,60.0,2,6,33.3,1,7,8,7,3,1,0,3,-5
CHA,CHA vs. CLE,03/27/2024,W,12,33,14,25,56.0,3,7,42.9,2,2,100.0,2,3,5,9,2,5,0,3,-10
OKC,OKC vs. HOU,03/27/2024,L,12,17,5,19,26.3,3,11,27.3,4,8,50.0,3,10,13,4,6,0,3,3,-11
TOR,TOR vs. NYK,03/27/2024,L,12,33,14,24,58.3,5,8,62.5,0,0,0.0,2,2,4,11,3,2,2,3,-12
LAC,LAC @ PHI,03/27/2024,W,12,18,7,21,33.3,3,8,37.5,1,2,50.0,1,10,11,5,5,2,0,5,-12
UTA,UTA vs. SAS,03/27/2024,L,12,15,6,18,33.3,1,8,12.5,2,2,100.0,1,8,9,3,9,3,1,3,-14
ORL,ORL vs. GSW,03/27/2024,L,12,11,3,22,13.6,0,8,0.0,5,11,45.5,3,8,11,1,1,4,1,1,-16
MIL,MIL vs. LAL,03/26/2024,L,12,32,11,20,55.0,4,9,44.4,6,8,75.0,1,16,17,8,3,0,1,3,16
DAL,DAL @ SAC,03/26/2024,W,12,31,12,22,54.5,5,7,71.4,2,3,66.7,1,10,11,8,2,1,1,5,3
MIA,MIA vs. GSW,03/26/2024,L,12,26,11,25,44.0,4,10,40.0,0,0,0.0,2,4,6,10,0,0,0,0,2
NOP,NOP vs. OKC,03/26/2024,L,12,34,14,28,50.0,5,13,38.5,1,2,50.0,3,9,12,11,1,2,1,5,1
OKC,OKC @ NOP,03/26/2024,W,12,33,12,23,52.2,5,11,45.5,4,5,80.0,1,11,12,9,3,1,1,3,-1
GSW,GSW @ MIA,03/26/2024,W,12,24,11,18,61.1,2,9,22.2,0,0,0.0,1,10,11,6,5,0,1,4,-2
SAC,SAC vs. DAL,03/26/2024,L,12,28,11,27,40.7,3,7,42.9,3,4,75.0,6,9,15,8,1,1,2,3,-3
LAL,LAL @ MIL,03/26/2024,W,12,16,7,25,28.0,0,6,0.0,2,3,66.7,3,8,11,5,3,2,0,4,-16
BOS,BOS @ ATL,03/25/2024,L,12,44,16,24,66.7,5,7,71.4,7,7,100.0,1,7,8,7,0,3,2,3,22
NYK,NYK vs. DET,03/25/2024,W,12,36,14,22,63.6,6,10,60.0,2,3,66.7,1,12,13,10,2,2,3,3,19
DEN,DEN vs. MEM,03/25/2024,W,12,39,13,22,59.1,3,6,50.0,10,11,90.9,4,10,14,11,3,5,0,2,15
WAS,WAS @ CHI,03/25/2024,W,12,31,13,25,52.0,5,12,41.7,0,0,0.0,1,13,14,11,1,2,0,6,14
SAS,SAS vs. PHX,03/25/2024,W,12,29,12,23,52.2,1,6,16.7,4,4,100.0,1,10,11,6,1,2,1,4,7
SAC,SAC vs. PHI,03/25/2024,W,12,31,11,21,52.4,3,8,37.5,6,7,85.7,3,9,12,7,1,0,2,4,6
LAC,LAC vs. IND,03/25/2024,L,12,34,13,19,68.4,3,5,60.0,5,6,83.3,1,7,8,8,1,1,0,5,5
UTA,UTA vs. DAL,03/25/2024,L,12,41,13,24,54.2,4,12,33.3,11,11,100.0,3,7,10,11,2,3,0,4,4
HOU,HOU vs. POR,03/25/2024,W,12,28,8,21,38.1,2,8,25.0,10,11,90.9,4,10,14,6,3,2,4,4,3
BKN,BKN @ TOR,03/25/2024,W,12,22,9,21,42.9,3,10,30.0,1,2,50.0,2,10,12,6,4,2,2,5,2
CHA,CHA @ CLE,03/25/2024,L,12,20,6,16,37.5,2,7,28.6,6,7,85.7,1,11,12,6,5,1,2,1,0
CLE,CLE vs. CHA,03/25/2024,W,12,20,9,24,37.5,2,14,14.3,0,2,0.0,3,9,12,7,3,0,0,5,0
TOR,TOR vs. BKN,03/25/2024,L,12,20,8,23,34.8,1,9,11.1,3,4,75.0,4,8,12,5,3,3,1,1,-2
POR,POR @ HOU,03/25/2024,L,12,25,10,24,41.7,2,6,33.3,3,4,75.0,3,6,9,5,2,1,0,7,-3
DAL,DAL @ UTA,03/25/2024,W,12,37,15,24,62.5,4,10,40.0,3,3,100.0,1,8,9,11,3,1,1,7,-4
IND,IND @ LAC,03/25/2024,W,12,29,11,20,55.0,3,5,60.0,4,6,66.7,0,5,5,5,1,0,0,6,-5
PHI,PHI @ SAC,03/25/2024,L,12,25,9,23,39.1,4,11,36.4,3,4,75.0,3,6,9,3,1,0,0,7,-6
PHX,PHX @ SAS,03/25/2024,L,12,22,9,20,45.0,1,5,20.0,3,5,60.0,1,9,10,5,3,1,0,3,-7
CHI,CHI vs. WAS,03/25/2024,L,12,17,6,23,26.1,1,10,10.0,4,5,80.0,3,9,12,5,3,0,1,2,-14
MEM,MEM @ DEN,03/25/2024,L,12,24,9,23,39.1,3,11,27.3,3,4,75.0,3,4,7,7,7,2,2,7,-15
DET,DET @ NYK,03/25/2024,L,12,17,6,23,26.1,3,10,30.0,2,2,100.0,2,7,9,3,4,2,2,5,-19
ATL,ATL vs. BOS,03/25/2024,W,12,22,9,19,47.4,3,7,42.9,1,2,50.0,1,5,6,8,4,0,0,5,-22
NOP,NOP @ DET,03/24/2024,W,12,29,12,19,63.2,3,8,37.5,2,3,66.7,0,9,9,9,4,3,3,3,19
PHI,PHI @ LAC,03/24/2024,W,12,41,17,25,68.0,7,9,77.8,0,1,0.0,5,8,13,11,2,1,3,6,12
MIA,MIA vs. CLE,03/24/2024,W,12,32,11,19,57.9,3,8,37.5,7,9,77.8,0,9,9,7,1,4,0,4,10
GSW,GSW @ MIN,03/24/2024,L,12,27,11,24,45.8,3,9,33.3,2,2,100.0,0,9,9,8,2,2,1,5,9
IND,IND @ LAL,03/24/2024,L,12,36,15,30,50.0,5,10,50.0,1,5,20.0,1,10,11,11,0,3,1,4,6
MIL,MIL vs. OKC,03/24/2024,W,12,25,10,22,45.5,3,9,33.3,2,4,50.0,4,10,14,7,4,0,2,4,3
OKC,OKC @ MIL,03/24/2024,L,12,22,9,25,36.0,3,12,25.0,1,1,100.0,2,9,11,6,3,1,1,4,-3
LAL,LAL vs. IND,03/24/2024,W,12,30,11,25,44.0,1,5,20.0,7,7,100.0,4,13,17,4,6,0,3,6,-6
MIN,MIN vs. GSW,03/24/2024,W,12,18,6,18,33.3,3,9,33.3,3,3,100.0,2,11,13,5,9,1,3,2,-9
CLE,CLE @ MIA,03/24/2024,L,12,22,9,20,45.0,3,7,42.9,1,2,50.0,0,8,8,7,4,0,0,6,-10
LAC,LAC vs. PHI,03/24/2024,L,12,29,11,22,50.0,3,8,37.5,4,5,80.0,4,4,8,7,2,0,1,1,-12
DET,DET vs. NOP,03/24/2024,L,12,10,4,19,21.1,0,10,0.0,2,3,66.7,4,6,10,2,9,2,0,5,-19
HOU,HOU vs. UTA,03/23/2024,W,12,47,19,23,82.6,6,8,75.0,3,5,60.0,3,10,13,12,2,3,0,4,26
PHX,PHX @ SAS,03/23/2024,W,12,26,12,26,46.2,1,8,12.5,1,1,100.0,1,12,13,7,1,4,0,3,9
DEN,DEN @ POR,03/23/2024,W,12,26,10,23,43.5,4,7,57.1,2,2,100.0,3,9,12,7,2,3,2,4,4
BKN,BKN @ NYK,03/23/2024,L,12,30,12,22,54.5,4,7,57.1,2,3,66.7,2,8,10,10,1,1,3,4,2
ATL,ATL vs. CHA,03/23/2024,W,12,30,12,20,60.0,3,7,42.9,3,3,100.0,1,4,5,8,2,1,0,2,2
TOR,TOR @ WAS,03/23/2024,L,12,25,11,26,42.3,3,11,27.3,0,3,0.0,4,10,14,5,2,1,1,4,2
SAC,SAC @ ORL,03/23/2024,W,12,27,10,20,50.0,3,8,37.5,4,4,100.0,0,12,12,8,3,1,2,5,1
BOS,BOS @ CHI,03/23/2024,W,12,31,12,26,46.2,6,15,40.0,1,2,50.0,3,9,12,8,4,0,1,3,0
CHI,CHI vs. BOS,03/23/2024,L,12,31,13,25,52.0,4,9,44.4,1,1,100.0,1,10,11,12,1,2,1,5,0
ORL,ORL vs. SAC,03/23/2024,L,12,26,10,25,40.0,2,9,22.2,4,6,66.7,4,9,13,6,2,3,1,4,-1
NYK,NYK vs. BKN,03/23/2024,W,12,28,10,23,43.5,6,10,60.0,2,5,40.0,4,9,13,10,2,1,0,3,-2
CHA,CHA @ ATL,03/23/2024,L,12,28,11,18,61.1,2,5,40.0,4,4,100.0,2,7,9,7,3,2,0,2,-2
WAS,WAS vs. TOR,03/23/2024,W,12,23,9,21,42.9,3,11,27.3,2,2,100.0,2,12,14,7,5,1,1,2,-2
POR,POR vs. DEN,03/23/2024,L,12,22,9,25,36.0,0,7,0.0,4,5,80.0,7,9,16,4,5,2,3,3,-4
SAS,SAS vs. PHX,03/23/2024,L,12,17,6,22,27.3,1,9,11.1,4,4,100.0,2,11,13,6,5,0,2,1,-9
UTA,UTA @ HOU,03/23/2024,L,12,21,8,27,29.6,4,16,25.0,1,2,50.0,6,2,8,6,4,0,0,4,-26
LAC,LAC @ POR,03/22/2024,W,12,42,15,21,71.4,6,9,66.7,6,8,75.0,3,9,12,8,3,2,3,4,15
SAS,SAS vs. MEM,03/22/2024,L,12,30,12,23,52.2,2,7,28.6,4,6,66.7,3,15,18,10,4,2,2,7,12
TOR,TOR vs. OKC,03/22/2024,L,12,35,13,21,61.9,4,10,40.0,5,8,62.5,1,9,10,10,3,3,1,4,7
MIN,MIN vs. CLE,03/22/2024,W,12,25,10,21,47.6,2,5,40.0,3,7,42.9,3,11,14,5,3,1,2,5,5
DET,DET vs. BOS,03/22/2024,L,12,34,13,23,56.5,3,6,50.0,5,6,83.3,5,8,13,9,3,1,0,6,2
LAL,LAL vs. PHI,03/22/2024,W,12,24,8,22,36.4,4,10,40.0,4,5,80.0,4,12,16,6,3,0,2,2,1
NOP,NOP @ MIA,03/22/2024,W,12,21,8,20,40.0,4,7,57.1,1,1,100.0,1,14,15,4,6,1,0,1,1
GSW,GSW vs. IND,03/22/2024,L,12,38,15,29,51.7,6,12,50.0,2,4,50.0,6,8,14,9,2,0,2,2,0
IND,IND @ GSW,03/22/2024,W,12,38,15,27,55.6,5,10,50.0,3,4,75.0,4,8,12,8,1,1,2,4,0
PHI,PHI @ LAL,03/22/2024,L,12,23,9,25,36.0,2,7,28.6,3,3,100.0,4,8,12,3,1,2,2,3,-1
MIA,MIA vs. NOP,03/22/2024,L,12,20,8,24,33.3,2,15,13.3,2,2,100.0,2,11,13,4,2,1,1,1,-1
BOS,BOS @ DET,03/22/2024,W,12,32,12,21,57.1,3,9,33.3,5,8,62.5,2,5,7,6,2,2,2,4,-2
CLE,CLE @ MIN,03/22/2024,L,12,20,6,24,25.0,1,8,12.5,7,10,70.0,6,8,14,3,1,2,2,4,-5
OKC,OKC @ TOR,03/22/2024,W,12,28,10,23,43.5,2,8,25.0,6,8,75.0,3,9,12,6,4,3,0,6,-7
MEM,MEM @ SAS,03/22/2024,W,12,18,5,21,23.8,2,11,18.2,6,8,75.0,0,9,9,4,3,2,2,4,-12
POR,POR vs. LAC,03/22/2024,L,12,27,11,24,45.8,2,7,28.6,3,4,75.0,3,4,7,7,2,2,0,5,-15
HOU,HOU vs. CHI,03/21/2024,W,12,42,16,24,66.7,4,8,50.0,6,7,85.7,2,10,12,8,4,4,0,5,14
WAS,WAS vs. SAC,03/21/2024,W,12,35,12,22,54.5,4,8,50.0,7,9,77.8,5,11,16,6,4,1,0,5,8
ATL,ATL @ PHX,03/21/2024,L,12,37,15,25,60.0,5,9,55.6,2,2,100.0,3,6,9,14,1,5,1,5,7
MIL,MIL vs. BKN,03/21/2024,W,12,26,12,21,57.1,1,5,20.0,1,1,100.0,1,10,11,8,3,1,2,2,7
NOP,NOP @ ORL,03/21/2024,L,12,28,11,21,52.4,2,6,33.3,4,4,100.0,1,13,14,8,6,3,1,4,5
DEN,DEN vs. NYK,03/21/2024,W,12,32,13,22,59.1,1,3,33.3,5,6,83.3,4,7,11,8,2,0,0,2,2
UTA,UTA @ DAL,03/21/2024,L,12,27,13,23,56.5,1,6,16.7,0,0,0.0,1,9,10,8,3,1,0,7,1
DAL,DAL vs. UTA,03/21/2024,W,12,26,10,20,50.0,3,8,37.5,3,7,42.9,3,8,11,8,4,1,0,2,-1
NYK,NYK @ DEN,03/21/2024,L,12,30,13,23,56.5,3,6,50.0,1,1,100.0,1,4,5,9,1,2,1,4,-2
ORL,ORL vs. NOP,03/21/2024,W,12,23,8,22,36.4,5,12,41.7,2,4,50.0,2,8,10,5,4,4,1,3,-5
PHX,PHX vs. ATL,03/21/2024,W,12,30,12,22,54.5,5,9,55.6,1,1,100.0,3,7,10,6,6,0,1,2,-7
BKN,BKN @ MIL,03/21/2024,L,12,19,7,21,33.3,2,10,20.0,3,4,75.0,3,8,11,5,4,1,0,1,-7
SAC,SAC @ WAS,03/21/2024,L,12,27,9,21,42.9,0,7,0.0,9,10,90.0,2,4,6,5,1,4,1,5,-8
CHI,CHI @ HOU,03/21/2024,L,12,28,10,23,43.5,2,7,28.6,6,7,85.7,3,5,8,3,4,2,0,5,-14
OKC,OKC vs. UTA,03/20/2024,W,12,31,11,24,45.8,3,10,30.0,6,8,75.0,4,11,15,8,2,2,1,4,6
BOS,BOS vs. MIL,03/20/2024,W,12,33,11,25,44.0,5,13,38.5,6,6,100.0,1,10,11,9,2,3,1,2,5
SAC,SAC @ TOR,03/20/2024,W,12,32,11,22,50.0,4,10,40.0,6,6,100.0,3,8,11,8,3,2,2,3,5
IND,IND @ DET,03/20/2024,W,12,29,12,25,48.0,3,10,30.0,2,3,66.7,2,9,11,9,4,4,1,3,5
PHI,PHI @ PHX,03/20/2024,L,12,23,10,22,45.5,0,4,0.0,3,5,60.0,2,8,10,7,3,4,4,4,2
GSW,GSW vs. MEM,03/20/2024,W,12,33,14,24,58.3,4,8,50.0,1,1,100.0,3,9,12,11,3,2,0,3,1
