KEY,(H)PTS,(H)FGM,(H)FGA,(H)3PM,(H)3PA,(H)FTM,(H)FTA,(H)OREB,(H)DREB,(H)REB,(H)AST,(H)TOV,(H)STL,(H)BLK,(H)PF,(H)+/-,(A)PTS,(A)FGM,(A)FGA,(A)3PM,(A)3PA,(A)FTM,(A)FTA,(A)OREB,(A)DREB,(A)REB,(A)AST,(A)TOV,(A)STL,(A)BLK,(A)PF,(A)+/-,total_score,score_diff,abs_score_diff,total_pts_q123,pace,h_fg_pct,a_fg_pct,h_3p_pct,a_3p_pct,h_ft_pct,a_ft_pct,posted_total,season,under
LAL-BKN-11/13/2022,80.0,31.0,70.0,7.0,22.0,11.0,14.0,9.0,26.0,35.0,19.0,6.0,1.0,2.0,14.0,3.0,77.0,29.0,64.0,6.0,25.0,13.0,18.0,6.0,28.0,34.0,20.0,8.0,3.0,5.0,12.0,-3.0,219.0,3.0,3.0,157.0,134.0,0.44285714285714284,0.453125,0.3181818181818182,0.24,0.7857142857142857,0.7222222222222222,217.5,2023,0.0
WAS-MEM-11/13/2022,82.0,29.0,65.0,15.0,30.0,9.0,17.0,5.0,28.0,33.0,20.0,8.0,4.0,2.0,11.0,8.0,74.0,30.0,73.0,7.0,19.0,7.0,10.0,11.0,27.0,38.0,17.0,10.0,5.0,5.0,17.0,-8.0,194.0,8.0,8.0,156.0,138.0,0.4461538461538462,0.410958904109589,0.5,0.3684210526315789,0.5294117647058824,0.7,217.5,2023,1.0
PHI-ATL-11/12/2022,99.0,37.0,63.0,5.0,19.0,20.0,23.0,1.0,22.0,23.0,21.0,10.0,9.0,3.0,22.0,15.0,84.0,29.0,63.0,4.0,18.0,22.0,26.0,7.0,22.0,29.0,14.0,15.0,4.0,1.0,15.0,-15.0,230.0,15.0,15.0,183.0,126.0,0.5873015873015873,0.4603174603174603,0.2631578947368421,0.2222222222222222,0.8695652173913043,0.8461538461538461,223.0,2023,0.0
DAL-POR-11/12/2022,85.0,30.0,63.0,9.0,34.0,16.0,21.0,6.0,26.0,32.0,18.0,8.0,6.0,2.0,20.0,-3.0,88.0,28.0,61.0,11.0,24.0,21.0,25.0,7.0,28.0,35.0,15.0,9.0,5.0,1.0,16.0,3.0,229.0,-3.0,3.0,173.0,124.0,0.47619047619047616,0.45901639344262296,0.2647058823529412,0.4583333333333333,0.7619047619047619,0.84,219.0,2023,0.0
NOP-HOU-11/12/2022,86.0,32.0,64.0,6.0,22.0,16.0,19.0,8.0,14.0,22.0,22.0,10.0,9.0,1.0,18.0,-1.0,87.0,32.0,60.0,11.0,26.0,12.0,15.0,8.0,25.0,33.0,21.0,17.0,6.0,3.0,15.0,1.0,225.0,-1.0,1.0,173.0,124.0,0.5,0.5333333333333333,0.2727272727272727,0.4230769230769231,0.8421052631578947,0.8,233.5,2023,1.0
LAC-BKN-11/12/2022,71.0,25.0,64.0,9.0,24.0,12.0,16.0,7.0,31.0,38.0,18.0,16.0,3.0,6.0,13.0,-4.0,75.0,27.0,64.0,10.0,26.0,11.0,16.0,4.0,27.0,31.0,19.0,10.0,7.0,5.0,15.0,4.0,205.0,-4.0,4.0,146.0,128.0,0.390625,0.421875,0.375,0.38461538461538464,0.75,0.6875,212.0,2023,1.0
WAS-UTA-11/12/2022,92.0,35.0,68.0,13.0,28.0,9.0,11.0,5.0,30.0,35.0,21.0,8.0,5.0,7.0,8.0,8.0,84.0,34.0,75.0,11.0,32.0,5.0,5.0,7.0,26.0,33.0,25.0,10.0,3.0,2.0,12.0,-8.0,233.0,8.0,8.0,176.0,143.0,0.5147058823529411,0.4533333333333333,0.4642857142857143,0.34375,0.8181818181818182,1.0,221.0,2023,0.0
IND-TOR-11/12/2022,82.0,28.0,62.0,14.0,32.0,12.0,17.0,7.0,29.0,36.0,23.0,18.0,2.0,5.0,21.0,-8.0,90.0,31.0,73.0,6.0,26.0,22.0,27.0,13.0,24.0,37.0,12.0,8.0,10.0,8.0,14.0,8.0,222.0,-8.0,8.0,172.0,135.0,0.45161290322580644,0.4246575342465753,0.4375,0.23076923076923078,0.7058823529411765,0.8148148148148148,229.0,2023,1.0
MIA-CHA-11/12/2022,102.0,38.0,71.0,12.0,30.0,14.0,17.0,7.0,30.0,37.0,24.0,9.0,4.0,3.0,15.0,18.0,84.0,33.0,67.0,8.0,25.0,10.0,11.0,2.0,24.0,26.0,19.0,9.0,1.0,2.0,16.0,-18.0,247.0,18.0,18.0,186.0,138.0,0.5352112676056338,0.4925373134328358,0.4,0.32,0.8235294117647058,0.9090909090909091,214.5,2023,0.0
DET-BOS-11/12/2022,81.0,26.0,66.0,14.0,30.0,15.0,18.0,10.0,30.0,40.0,15.0,12.0,3.0,3.0,19.0,-8.0,89.0,30.0,71.0,13.0,37.0,16.0,18.0,8.0,24.0,32.0,20.0,4.0,4.0,4.0,13.0,8.0,225.0,-8.0,8.0,170.0,137.0,0.3939393939393939,0.4225352112676056,0.4666666666666667,0.35135135135135137,0.8333333333333334,0.8888888888888888,225.0,2023,
BOS-DEN-11/11/2022,97.0,38.0,70.0,11.0,27.0,10.0,12.0,10.0,25.0,35.0,21.0,5.0,2.0,2.0,13.0,6.0,91.0,36.0,71.0,11.0,20.0,8.0,10.0,7.0,18.0,25.0,23.0,4.0,2.0,1.0,13.0,-6.0,243.0,6.0,6.0,188.0,141.0,0.5428571428571428,0.5070422535211268,0.4074074074074074,0.55,0.8333333333333334,0.8,230.5,2023,0.0
ORL-PHX-11/11/2022,87.0,35.0,67.0,12.0,26.0,5.0,5.0,6.0,28.0,34.0,18.0,10.0,1.0,4.0,8.0,13.0,74.0,29.0,71.0,9.0,30.0,7.0,8.0,10.0,22.0,32.0,18.0,10.0,5.0,3.0,9.0,-13.0,211.0,13.0,13.0,161.0,138.0,0.5223880597014925,0.4084507042253521,0.46153846153846156,0.3,1.0,0.875,215.5,2023,1.0
OKC-TOR-11/11/2022,106.0,42.0,71.0,10.0,23.0,12.0,15.0,13.0,22.0,35.0,24.0,15.0,7.0,6.0,20.0,21.0,85.0,29.0,66.0,7.0,19.0,20.0,28.0,11.0,15.0,26.0,13.0,12.0,11.0,3.0,13.0,-21.0,245.0,21.0,21.0,191.0,137.0,0.5915492957746479,0.4393939393939394,0.43478260869565216,0.3684210526315789,0.8,0.7142857142857143,219.5,2023,0.0
SAS-MIL-11/11/2022,83.0,33.0,65.0,9.0,21.0,8.0,10.0,7.0,28.0,35.0,17.0,15.0,3.0,10.0,18.0,7.0,76.0,26.0,71.0,10.0,28.0,14.0,18.0,13.0,21.0,34.0,19.0,13.0,6.0,4.0,10.0,-7.0,204.0,7.0,7.0,159.0,136.0,0.5076923076923077,0.36619718309859156,0.42857142857142855,0.35714285714285715,0.8,0.7777777777777778,218.5,2023,1.0
NYK-DET-11/11/2022,94.0,32.0,70.0,8.0,32.0,22.0,24.0,12.0,24.0,36.0,18.0,8.0,5.0,3.0,23.0,14.0,80.0,27.0,63.0,3.0,24.0,23.0,28.0,9.0,24.0,33.0,15.0,11.0,4.0,4.0,17.0,-14.0,233.0,14.0,14.0,174.0,133.0,0.45714285714285713,0.42857142857142855,0.25,0.125,0.9166666666666666,0.8214285714285714,224.0,2023,0.0
MEM-MIN-11/11/2022,96.0,37.0,71.0,7.0,28.0,15.0,20.0,12.0,22.0,34.0,21.0,10.0,6.0,3.0,18.0,12.0,84.0,29.0,59.0,7.0,21.0,19.0,22.0,5.0,19.0,24.0,22.0,12.0,6.0,4.0,18.0,-12.0,217.0,12.0,12.0,180.0,130.0,0.5211267605633803,0.4915254237288136,0.25,0.3333333333333333,0.75,0.8636363636363636,234.5,2023,1.0
GSW-CLE-11/11/2022,74.0,28.0,63.0,10.0,27.0,8.0,8.0,7.0,26.0,33.0,22.0,12.0,4.0,3.0,18.0,-3.0,77.0,30.0,72.0,6.0,21.0,11.0,16.0,13.0,25.0,38.0,22.0,8.0,5.0,2.0,11.0,3.0,207.0,-3.0,3.0,151.0,135.0,0.4444444444444444,0.4166666666666667,0.37037037037037035,0.2857142857142857,1.0,0.6875,231.5,2023,1.0
LAL-SAC-11/11/2022,88.0,33.0,68.0,8.0,17.0,14.0,20.0,11.0,24.0,35.0,16.0,12.0,11.0,4.0,18.0,1.0,87.0,31.0,67.0,11.0,33.0,14.0,17.0,8.0,24.0,32.0,20.0,14.0,8.0,3.0,13.0,-1.0,234.0,1.0,1.0,175.0,135.0,0.4852941176470588,0.4626865671641791,0.47058823529411764,0.3333333333333333,0.7,0.8235294117647058,233.0,2023,0.0
ATL-PHI-11/10/2022,80.0,28.0,68.0,4.0,20.0,20.0,23.0,9.0,32.0,41.0,12.0,9.0,5.0,0.0,12.0,14.0,66.0,24.0,62.0,3.0,20.0,15.0,17.0,5.0,29.0,34.0,10.0,12.0,2.0,4.0,18.0,-14.0,199.0,14.0,14.0,146.0,130.0,0.4117647058823529,0.3870967741935484,0.2,0.15,0.8695652173913043,0.8823529411764706,222.0,2023,1.0
WAS-DAL-11/10/2022,87.0,31.0,64.0,8.0,20.0,17.0,18.0,6.0,31.0,37.0,20.0,13.0,5.0,3.0,18.0,4.0,83.0,29.0,65.0,15.0,39.0,10.0,17.0,6.0,27.0,33.0,15.0,12.0,7.0,1.0,12.0,-4.0,218.0,4.0,4.0,170.0,129.0,0.484375,0.4461538461538462,0.4,0.38461538461538464,0.9444444444444444,0.5882352941176471,209.5,2023,0.0
NOP-POR-11/10/2022,74.0,27.0,61.0,9.0,23.0,11.0,14.0,7.0,31.0,38.0,17.0,14.0,2.0,5.0,15.0,-4.0,78.0,27.0,69.0,10.0,30.0,14.0,17.0,9.0,26.0,35.0,21.0,6.0,6.0,1.0,8.0,4.0,201.0,-4.0,4.0,152.0,130.0,0.4426229508196721,0.391304347826087,0.391304347826087,0.3333333333333333,0.7857142857142857,0.8235294117647058,223.0,2023,1.0
LAC-LAL-11/09/2022,87.0,31.0,61.0,10.0,26.0,15.0,20.0,5.0,28.0,33.0,20.0,10.0,6.0,7.0,20.0,12.0,75.0,30.0,69.0,7.0,21.0,8.0,11.0,6.0,28.0,34.0,20.0,10.0,5.0,2.0,14.0,-12.0,215.0,12.0,12.0,162.0,130.0,0.5081967213114754,0.43478260869565216,0.38461538461538464,0.3333333333333333,0.75,0.7272727272727273,219.0,2023,1.0
BKN-NYK-11/09/2022,92.0,34.0,67.0,10.0,23.0,14.0,19.0,9.0,30.0,39.0,24.0,9.0,9.0,5.0,20.0,21.0,71.0,23.0,66.0,9.0,26.0,16.0,24.0,9.0,26.0,35.0,17.0,11.0,3.0,3.0,15.0,-21.0,197.0,21.0,21.0,163.0,133.0,0.5074626865671642,0.3484848484848485,0.43478260869565216,0.34615384615384615,0.7368421052631579,0.6666666666666666,221.0,2023,1.0
MIN-PHX-11/09/2022,82.0,32.0,58.0,6.0,19.0,12.0,18.0,4.0,20.0,24.0,19.0,15.0,3.0,2.0,19.0,-22.0,104.0,37.0,71.0,14.0,28.0,16.0,17.0,8.0,20.0,28.0,27.0,9.0,6.0,2.0,14.0,22.0,246.0,-22.0,22.0,186.0,129.0,0.5517241379310345,0.5211267605633803,0.3157894736842105,0.5,0.6666666666666666,0.9411764705882353,224.0,2023,0.0
TOR-HOU-11/09/2022,86.0,33.0,81.0,11.0,35.0,9.0,10.0,16.0,19.0,35.0,14.0,8.0,9.0,7.0,20.0,4.0,82.0,27.0,59.0,7.0,28.0,21.0,24.0,10.0,25.0,35.0,24.0,12.0,5.0,7.0,12.0,-4.0,225.0,4.0,4.0,168.0,140.0,0.4074074074074074,0.4576271186440678,0.3142857142857143,0.25,0.9,0.875,224.5,2023,0.0
IND-DEN-11/09/2022,95.0,35.0,71.0,12.0,30.0,13.0,16.0,9.0,25.0,34.0,21.0,16.0,7.0,4.0,18.0,6.0,89.0,32.0,63.0,8.0,21.0,17.0,19.0,5.0,25.0,30.0,20.0,18.0,8.0,6.0,12.0,-6.0,241.0,6.0,6.0,184.0,134.0,0.49295774647887325,0.5079365079365079,0.4,0.38095238095238093,0.8125,0.8947368421052632,236.0,2023,0.0
BOS-DET-11/09/2022,95.0,35.0,66.0,15.0,37.0,10.0,14.0,5.0,31.0,36.0,24.0,9.0,1.0,4.0,18.0,16.0,79.0,27.0,72.0,6.0,29.0,19.0,27.0,11.0,26.0,37.0,13.0,5.0,6.0,3.0,15.0,-16.0,240.0,16.0,16.0,174.0,138.0,0.5303030303030303,0.375,0.40540540540540543,0.20689655172413793,0.7142857142857143,0.7037037037037037,226.0,2023,0.0
SAC-CLE-11/09/2022,97.0,31.0,59.0,15.0,33.0,20.0,23.0,0.0,16.0,16.0,23.0,5.0,9.0,3.0,13.0,4.0,93.0,38.0,67.0,10.0,20.0,7.0,9.0,9.0,25.0,34.0,20.0,14.0,2.0,0.0,14.0,-4.0,247.0,4.0,4.0,190.0,126.0,0.5254237288135594,0.5671641791044776,0.45454545454545453,0.5,0.8695652173913043,0.7777777777777778,228.0,2023,0.0
CHA-POR-11/09/2022,79.0,27.0,70.0,9.0,32.0,16.0,22.0,15.0,14.0,29.0,18.0,5.0,9.0,2.0,15.0,-7.0,86.0,32.0,58.0,11.0,28.0,11.0,18.0,8.0,28.0,36.0,22.0,14.0,2.0,2.0,15.0,7.0,200.0,-7.0,7.0,165.0,128.0,0.38571428571428573,0.5517241379310345,0.28125,0.39285714285714285,0.7272727272727273,0.6111111111111112,221.5,2023,1.0
ORL-DAL-11/09/2022,73.0,29.0,56.0,6.0,15.0,9.0,12.0,3.0,33.0,36.0,16.0,17.0,1.0,4.0,16.0,-1.0,74.0,27.0,67.0,10.0,34.0,10.0,15.0,3.0,16.0,19.0,17.0,4.0,14.0,4.0,11.0,1.0,181.0,-1.0,1.0,147.0,123.0,0.5178571428571429,0.40298507462686567,0.4,0.29411764705882354,0.75,0.6666666666666666,212.5,2023,1.0
ATL-UTA-11/09/2022,90.0,40.0,84.0,5.0,19.0,5.0,7.0,17.0,29.0,46.0,18.0,10.0,4.0,4.0,11.0,5.0,85.0,30.0,68.0,10.0,27.0,15.0,18.0,9.0,23.0,32.0,18.0,11.0,5.0,4.0,16.0,-5.0,244.0,5.0,5.0,175.0,152.0,0.47619047619047616,0.4411764705882353,0.2631578947368421,0.37037037037037035,0.7142857142857143,0.8333333333333334,231.5,2023,0.0
CHI-NOP-11/09/2022,82.0,32.0,61.0,5.0,21.0,13.0,15.0,1.0,22.0,23.0,18.0,11.0,4.0,8.0,14.0,3.0,79.0,30.0,63.0,2.0,16.0,17.0,23.0,10.0,29.0,39.0,16.0,14.0,6.0,3.0,14.0,-3.0,226.0,3.0,3.0,161.0,124.0,0.5245901639344263,0.47619047619047616,0.23809523809523808,0.125,0.8666666666666667,0.7391304347826086,232.0,2023,1.0
PHI-PHX-11/07/2022,75.0,22.0,60.0,8.0,22.0,23.0,25.0,9.0,25.0,34.0,15.0,12.0,4.0,5.0,14.0,5.0,70.0,24.0,55.0,5.0,17.0,17.0,20.0,5.0,25.0,30.0,12.0,12.0,8.0,5.0,20.0,-5.0,188.0,5.0,5.0,145.0,115.0,0.36666666666666664,0.43636363636363634,0.36363636363636365,0.29411764705882354,0.92,0.85,215.0,2023,1.0
ATL-MIL-11/07/2022,89.0,35.0,76.0,7.0,21.0,12.0,13.0,8.0,28.0,36.0,18.0,10.0,8.0,2.0,13.0,9.0,80.0,30.0,68.0,11.0,30.0,9.0,11.0,5.0,26.0,31.0,18.0,14.0,4.0,7.0,15.0,-9.0,215.0,9.0,9.0,169.0,144.0,0.4605263157894737,0.4411764705882353,0.3333333333333333,0.36666666666666664,0.9230769230769231,0.8181818181818182,219.5,2023,1.0
MIN-NYK-11/07/2022,80.0,28.0,62.0,9.0,33.0,15.0,16.0,3.0,29.0,32.0,21.0,17.0,3.0,5.0,15.0,-23.0,103.0,33.0,71.0,16.0,38.0,21.0,23.0,7.0,25.0,32.0,24.0,10.0,12.0,1.0,18.0,23.0,227.0,-23.0,23.0,183.0,133.0,0.45161290322580644,0.4647887323943662,0.2727272727272727,0.42105263157894735,0.9375,0.9130434782608695,235.5,2023,1.0
UTA-LAL-11/07/2022,115.0,42.0,70.0,15.0,29.0,16.0,20.0,6.0,21.0,27.0,25.0,10.0,3.0,3.0,15.0,17.0,98.0,35.0,63.0,8.0,18.0,20.0,21.0,4.0,19.0,23.0,12.0,7.0,6.0,3.0,15.0,-17.0,255.0,17.0,17.0,213.0,133.0,0.6,0.5555555555555556,0.5172413793103449,0.4444444444444444,0.8,0.9523809523809523,224.5,2023,0.0
CHA-WAS-11/07/2022,72.0,30.0,73.0,3.0,23.0,9.0,13.0,13.0,23.0,36.0,22.0,9.0,6.0,6.0,17.0,-4.0,76.0,30.0,62.0,4.0,15.0,12.0,20.0,8.0,27.0,35.0,15.0,11.0,2.0,3.0,15.0,4.0,208.0,-4.0,4.0,148.0,135.0,0.410958904109589,0.4838709677419355,0.13043478260869565,0.26666666666666666,0.6923076923076923,0.6,213.5,2023,1.0
LAC-CLE-11/07/2022,88.0,34.0,63.0,16.0,32.0,4.0,6.0,4.0,19.0,23.0,16.0,8.0,6.0,2.0,10.0,1.0,87.0,35.0,66.0,12.0,23.0,5.0,7.0,8.0,25.0,33.0,23.0,11.0,5.0,1.0,7.0,-1.0,236.0,1.0,1.0,175.0,129.0,0.5396825396825397,0.5303030303030303,0.5,0.5217391304347826,0.6666666666666666,0.7142857142857143,212.5,2023,0.0
MEM-BOS-11/07/2022,85.0,32.0,70.0,12.0,33.0,9.0,12.0,7.0,27.0,34.0,20.0,7.0,3.0,4.0,11.0,1.0,84.0,32.0,68.0,11.0,34.0,9.0,11.0,6.0,29.0,35.0,23.0,10.0,3.0,4.0,15.0,-1.0,215.0,1.0,1.0,169.0,138.0,0.45714285714285713,0.47058823529411764,0.36363636363636365,0.3235294117647059,0.75,0.8181818181818182,233.0,2023,1.0
DAL-BKN-11/07/2022,72.0,26.0,51.0,9.0,21.0,11.0,14.0,7.0,24.0,31.0,14.0,17.0,6.0,3.0,12.0,-1.0,73.0,28.0,65.0,7.0,23.0,10.0,12.0,10.0,17.0,27.0,18.0,9.0,10.0,1.0,15.0,1.0,190.0,-1.0,1.0,145.0,116.0,0.5098039215686274,0.4307692307692308,0.42857142857142855,0.30434782608695654,0.7857142857142857,0.8333333333333334,216.0,2023,1.0
DET-OKC-11/07/2022,84.0,29.0,75.0,9.0,30.0,17.0,23.0,14.0,29.0,43.0,16.0,12.0,5.0,7.0,15.0,-1.0,85.0,33.0,76.0,8.0,24.0,11.0,17.0,12.0,25.0,37.0,17.0,7.0,6.0,10.0,18.0,1.0,215.0,-1.0,1.0,169.0,151.0,0.38666666666666666,0.4342105263157895,0.3,0.3333333333333333,0.7391304347826086,0.6470588235294118,223.5,2023,1.0
ORL-HOU-11/07/2022,88.0,32.0,59.0,6.0,14.0,18.0,23.0,11.0,19.0,30.0,16.0,17.0,4.0,3.0,17.0,-12.0,100.0,36.0,67.0,18.0,37.0,10.0,14.0,10.0,17.0,27.0,23.0,16.0,7.0,6.0,16.0,12.0,261.0,-12.0,12.0,188.0,126.0,0.5423728813559322,0.5373134328358209,0.42857142857142855,0.4864864864864865,0.782608695652174,0.7142857142857143,224.0,2023,0.0
CHI-TOR-11/07/2022,86.0,34.0,65.0,7.0,23.0,11.0,13.0,7.0,30.0,37.0,26.0,15.0,5.0,6.0,16.0,16.0,70.0,26.0,63.0,6.0,22.0,12.0,17.0,3.0,21.0,24.0,16.0,12.0,8.0,5.0,14.0,-16.0,208.0,16.0,16.0,156.0,128.0,0.5230769230769231,0.4126984126984127,0.30434782608695654,0.2727272727272727,0.8461538461538461,0.7058823529411765,221.5,2023,1.0
IND-NOP-11/07/2022,100.0,33.0,66.0,19.0,42.0,15.0,16.0,7.0,29.0,36.0,28.0,13.0,3.0,6.0,14.0,9.0,91.0,36.0,73.0,11.0,25.0,8.0,10.0,8.0,23.0,31.0,23.0,6.0,4.0,3.0,13.0,-9.0,251.0,9.0,9.0,191.0,139.0,0.5,0.4931506849315068,0.4523809523809524,0.44,0.9375,0.8,233.5,2023,0.0
GSW-SAC-11/07/2022,79.0,30.0,67.0,8.0,29.0,11.0,18.0,6.0,29.0,35.0,21.0,10.0,3.0,3.0,16.0,-9.0,88.0,28.0,69.0,11.0,32.0,21.0,23.0,7.0,29.0,36.0,20.0,8.0,6.0,0.0,16.0,9.0,229.0,-9.0,9.0,167.0,136.0,0.44776119402985076,0.4057971014492754,0.27586206896551724,0.34375,0.6111111111111112,0.9130434782608695,235.5,2023,1.0
MIA-POR-11/07/2022,81.0,32.0,66.0,11.0,32.0,6.0,8.0,5.0,25.0,30.0,22.0,10.0,10.0,2.0,13.0,8.0,73.0,25.0,55.0,11.0,30.0,12.0,14.0,3.0,26.0,29.0,20.0,17.0,7.0,2.0,11.0,-8.0,217.0,8.0,8.0,154.0,121.0,0.48484848484848486,0.45454545454545453,0.34375,0.36666666666666664,0.75,0.8571428571428571,216.5,2023,0.0
SAS-DEN-11/07/2022,89.0,34.0,67.0,10.0,27.0,11.0,18.0,9.0,25.0,34.0,25.0,15.0,8.0,4.0,14.0,-5.0,94.0,37.0,69.0,7.0,20.0,13.0,20.0,5.0,27.0,32.0,28.0,14.0,10.0,5.0,12.0,5.0,224.0,-5.0,5.0,183.0,136.0,0.5074626865671642,0.5362318840579711,0.37037037037037035,0.35,0.6111111111111112,0.65,234.5,2023,1.0
TOR-CHI-11/06/2022,83.0,31.0,70.0,7.0,26.0,14.0,19.0,12.0,21.0,33.0,22.0,8.0,8.0,8.0,13.0,1.0,82.0,31.0,69.0,12.0,29.0,8.0,10.0,14.0,22.0,36.0,20.0,13.0,4.0,5.0,18.0,-1.0,217.0,1.0,1.0,165.0,139.0,0.44285714285714284,0.4492753623188406,0.2692307692307692,0.41379310344827586,0.7368421052631579,0.8,219.5,2023,1.0
LAL-CLE-11/06/2022,80.0,33.0,67.0,4.0,18.0,10.0,18.0,10.0,27.0,37.0,19.0,15.0,3.0,3.0,19.0,-7.0,87.0,27.0,63.0,8.0,27.0,25.0,29.0,6.0,25.0,31.0,16.0,9.0,6.0,3.0,17.0,7.0,214.0,-7.0,7.0,167.0,130.0,0.4925373134328358,0.42857142857142855,0.2222222222222222,0.2962962962962963,0.5555555555555556,0.8620689655172413,222.5,2023,1.0
MEM-WAS-11/06/2022,81.0,31.0,74.0,8.0,23.0,11.0,13.0,10.0,29.0,39.0,18.0,8.0,8.0,2.0,13.0,7.0,74.0,30.0,71.0,8.0,32.0,6.0,9.0,12.0,27.0,39.0,20.0,10.0,4.0,3.0,15.0,-7.0,200.0,7.0,7.0,155.0,145.0,0.4189189189189189,0.4225352112676056,0.34782608695652173,0.25,0.8461538461538461,0.6666666666666666,224.0,2023,1.0
LAC-UTA-11/06/2022,85.0,36.0,66.0,8.0,22.0,5.0,9.0,4.0,20.0,24.0,17.0,13.0,10.0,2.0,16.0,1.0,84.0,28.0,57.0,13.0,32.0,15.0,16.0,5.0,22.0,27.0,14.0,17.0,5.0,2.0,11.0,-1.0,212.0,1.0,1.0,169.0,123.0,0.5454545454545454,0.49122807017543857,0.36363636363636365,0.40625,0.5555555555555556,0.9375,218.5,2023,1.0
DEN-SAS-11/05/2022,99.0,42.0,69.0,10.0,20.0,5.0,10.0,8.0,28.0,36.0,29.0,9.0,8.0,0.0,12.0,23.0,76.0,29.0,59.0,9.0,22.0,9.0,15.0,5.0,18.0,23.0,22.0,12.0,4.0,3.0,11.0,-23.0,227.0,23.0,23.0,175.0,128.0,0.6086956521739131,0.4915254237288136,0.5,0.4090909090909091,0.5,0.6,235.5,2023,1.0
PHX-POR-11/05/2022,84.0,28.0,64.0,10.0,25.0,18.0,22.0,8.0,24.0,32.0,20.0,7.0,6.0,12.0,15.0,23.0,61.0,23.0,61.0,6.0,12.0,9.0,14.0,7.0,25.0,32.0,19.0,15.0,2.0,5.0,20.0,-23.0,184.0,23.0,23.0,145.0,125.0,0.4375,0.3770491803278688,0.4,0.5,0.8181818181818182,0.6428571428571429,215.5,2023,1.0
CHA-BKN-11/05/2022,70.0,24.0,64.0,10.0,28.0,12.0,19.0,7.0,27.0,34.0,17.0,10.0,3.0,4.0,16.0,1.0,69.0,24.0,62.0,7.0,23.0,14.0,16.0,7.0,24.0,31.0,14.0,11.0,5.0,8.0,18.0,-1.0,192.0,1.0,1.0,139.0,126.0,0.375,0.3870967741935484,0.35714285714285715,0.30434782608695654,0.631578947368421,0.875,224.0,2023,1.0
MIN-HOU-11/05/2022,103.0,39.0,61.0,12.0,24.0,13.0,16.0,6.0,19.0,25.0,30.0,15.0,7.0,4.0,22.0,20.0,83.0,27.0,59.0,11.0,28.0,18.0,26.0,8.0,15.0,23.0,18.0,19.0,3.0,0.0,14.0,-20.0,246.0,20.0,20.0,186.0,120.0,0.639344262295082,0.4576271186440678,0.5,0.39285714285714285,0.8125,0.6923076923076923,234.0,2023,0.0
NYK-BOS-11/05/2022,96.0,36.0,68.0,10.0,22.0,14.0,15.0,9.0,25.0,34.0,19.0,11.0,4.0,3.0,8.0,-5.0,101.0,37.0,67.0,21.0,41.0,6.0,6.0,5.0,18.0,23.0,25.0,10.0,4.0,2.0,13.0,5.0,251.0,-5.0,5.0,197.0,135.0,0.5294117647058824,0.5522388059701493,0.45454545454545453,0.5121951219512195,0.9333333333333333,1.0,227.0,2023,0.0
MIL-OKC-11/05/2022,93.0,32.0,74.0,16.0,42.0,13.0,15.0,16.0,28.0,44.0,18.0,9.0,5.0,4.0,11.0,15.0,78.0,29.0,66.0,11.0,27.0,9.0,14.0,8.0,23.0,31.0,18.0,10.0,3.0,2.0,15.0,-15.0,202.0,15.0,15.0,171.0,140.0,0.43243243243243246,0.4393939393939394,0.38095238095238093,0.4074074074074074,0.8666666666666667,0.6428571428571429,219.0,2023,1.0
MEM-CHA-11/04/2022,104.0,40.0,76.0,13.0,26.0,11.0,14.0,16.0,32.0,48.0,26.0,14.0,3.0,8.0,13.0,35.0,69.0,23.0,65.0,7.0,23.0,16.0,20.0,9.0,19.0,28.0,15.0,15.0,9.0,3.0,15.0,-35.0,229.0,35.0,35.0,173.0,141.0,0.5263157894736842,0.35384615384615387,0.5,0.30434782608695654,0.7857142857142857,0.8,226.5,2023,0.0
WAS-BKN-11/04/2022,70.0,25.0,65.0,8.0,29.0,12.0,16.0,6.0,26.0,32.0,14.0,9.0,3.0,2.0,9.0,-26.0,96.0,38.0,70.0,12.0,24.0,8.0,8.0,5.0,30.0,35.0,26.0,5.0,6.0,4.0,13.0,26.0,214.0,-26.0,26.0,166.0,135.0,0.38461538461538464,0.5428571428571428,0.27586206896551724,0.5,0.75,1.0,222.5,2023,1.0
SAS-LAC-11/04/2022,86.0,34.0,66.0,10.0,25.0,8.0,13.0,4.0,24.0,28.0,20.0,10.0,5.0,2.0,13.0,4.0,82.0,30.0,61.0,10.0,24.0,12.0,17.0,2.0,30.0,32.0,18.0,13.0,4.0,4.0,18.0,-4.0,219.0,4.0,4.0,168.0,127.0,0.5151515151515151,0.4918032786885246,0.4,0.4166666666666667,0.6153846153846154,0.7058823529411765,225.5,2023,1.0
MIN-MIL-11/04/2022,84.0,32.0,66.0,9.0,27.0,11.0,14.0,8.0,24.0,32.0,18.0,12.0,2.0,3.0,16.0,-11.0,95.0,33.0,69.0,16.0,33.0,13.0,17.0,7.0,27.0,34.0,23.0,7.0,6.0,1.0,14.0,11.0,217.0,-11.0,11.0,179.0,135.0,0.48484848484848486,0.4782608695652174,0.3333333333333333,0.48484848484848486,0.7857142857142857,0.7647058823529411,225.5,2023,1.0
